id_expedicion,codigo_pico,Año,host,Temporada,nombre_Temporada,Pais,Lideres,Exito,motivo_terminacion,altitud,cupo,Muertes,Accidente,Ruta,Fecha,Dia_Mas_Alto
AMAD19113,AMAD,2019,Nepal,1,Primavera,Rusia,Mikhail Veschagin,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2019/05/09,2019/05/09
AMAD19301,AMAD,2019,Nepal,3,Otoño,Nepal,Sherpa Rope-Fixing,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2019/10/10,2019/10/10
AMAD19302,AMAD,2019,Nepal,3,Otoño,Alemania,Martin Szwed,Sí,Expedicion Completada(Pico Principal),6814,20,0,Desconocido,SW Ridge,2019/10/30,2019/10/30
AMAD19303,AMAD,2019,Nepal,3,Otoño,Austria,Johann Goger,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2019/11/15,2019/11/22
AMAD19304,AMAD,2019,Nepal,3,Otoño,Japon,Shinji Tamura,No,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,N Ridge,2019/10/14,2019/11/04
AMAD19305,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Charley Mace,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2019/11/06,2019/11/12
AMAD19306,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Andy Polloczek,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2019/10/23,2019/11/06
AMAD19307,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Topo Mena,Sí,Expedicion Completada(Pico Principal),6814,14,0,Desconocido,SW Ridge,2019/10/31,2019/11/04
AMAD19308,AMAD,2019,Nepal,3,Otoño,Alemania,Jens Nonnewitz,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2019/11/04,2019/11/11
AMAD19309,AMAD,2019,Nepal,3,Otoño,Islandia,Vilborg Gissurardottir,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2019/11/02,2019/11/02
AMAD19310,AMAD,2019,Nepal,3,Otoño,Chequia,Gabriel Mazur,Sí,Expedicion Completada(Pico Principal),6814,19,0,Heridas Leves,SW Ridge,2019/10/21,2019/10/30
AMAD19311,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Conan Bliss,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2019/10/10,2019/10/10
AMAD19312,AMAD,2019,Nepal,3,Otoño,Rumania,Gabriel Bacius,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2019/10/20,2019/10/20
AMAD19313,AMAD,2019,Nepal,3,Otoño,Italia,Giuliano Garrou,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2019/11/06,2019/11/06
AMAD19314,AMAD,2019,Nepal,3,Otoño,Reino Unido,Jon Gupta,Sí,Expedicion Completada(Pico Principal),6814,9,0,Desconocido,SW Ridge,2019/11/20,2019/11/24
AMAD19315,AMAD,2019,Nepal,3,Otoño,Reino Unido,Tim Mosedale,Sí,Expedicion Completada(Pico Principal),6814,22,0,Desconocido,SW Ridge,2019/11/16,2019/11/27
AMAD19316,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Jacob Weintraub,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2019/11/03,2019/11/03
AMAD19317,AMAD,2019,Nepal,3,Otoño,Eslovaquia,Vladimar Ceniga,No,"Enfermedad, mal de altura, agotamiento o congelación.",6750,3,0,Desconocido,SW Ridge,2019/10/14,2019/10/28
AMAD19318,AMAD,2019,Nepal,3,Otoño,Nepal,Chatur Tamang,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2019/10/15,2019/10/27
AMAD19319,AMAD,2019,Nepal,3,Otoño,Rusia,Oleg Afanasiev,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2019/11/01,2019/11/13
AMAD19320,AMAD,2019,Nepal,3,Otoño,Japon,Yasushi Kawahara,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2019/10/27,2019/10/27
AMAD19321,AMAD,2019,Nepal,3,Otoño,Polonia,Ryszard Pawlowski,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2019/11/14,2019/11/14
AMAD19322,AMAD,2019,Nepal,3,Otoño,Rusia,Valentyn Sypavin,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2019/10/22,2019/10/22
AMAD19323,AMAD,2019,Nepal,3,Otoño,Japon,Kenichi Kubo,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2019/10/30,2019/10/30
AMAD19324,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Joshua Ross,No,Mal Clima,6250,2,0,Desconocido,SW Ridge,2019/10/07,2019/10/16
AMAD19325,AMAD,2019,Nepal,3,Otoño,Suecia,Emelia Christersdotter,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2019/11/12,2019/11/12
AMAD19326,AMAD,2019,Nepal,3,Otoño,Polonia,Agnieszka Kon,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2019/10/29,2019/10/29
AMAD19328,AMAD,2019,Nepal,3,Otoño,Nepal,Pasang Tendi Sherpa,Sí,Expedicion Completada(Pico Principal),6814,12,0,Desconocido,SW Ridge,2019/10/21,2019/11/23
AMAD19329,AMAD,2019,Nepal,3,Otoño,Paises Bajos,Arnold Coster,Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2019/10/19,2019/10/29
AMAD19330,AMAD,2019,Nepal,3,Otoño,Alemania,Peter Guggemos,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2019/10/29,2019/10/29
AMAD19331,AMAD,2019,Nepal,3,Otoño,Nepal,Purnima Shrestha,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2019/10/31,2019/11/10
AMAD19332,AMAD,2019,Nepal,3,Otoño,Nepal,Nirmal Purja,Sí,Expedicion Completada(Pico Principal),6814,30,0,Desconocido,SW Ridge,2019/11/02,2019/11/12
AMAD19333,AMAD,2019,Nepal,3,Otoño,Francia,Ludovic Giambiasi,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2019/10/22,2019/10/22
AMAD19334,AMAD,2019,Nepal,3,Otoño,Canada,Sebastien Bernier,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2019/10/27,2019/11/05
AMAD19335,AMAD,2019,Nepal,3,Otoño,Polonia,Grzegorz Grablewski,Sí,Expedicion Completada(Pico Principal),6814,17,0,Desconocido,SW Ridge,2019/11/09,2019/11/09
AMAD19336,AMAD,2019,Nepal,3,Otoño,Australia,Luke Richmond,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2019/11/11,2019/11/11
AMAD19337,AMAD,2019,Nepal,3,Otoño,Austria,Michael Schweiger,Sí,Expedicion Completada(Pico Principal),6814,22,0,Desconocido,SW Ridge,2019/10/29,2019/10/29
AMAD19338,AMAD,2019,Nepal,3,Otoño,Rusia,Dmitrii Maslennikov,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2019/11/02,2019/11/02
AMAD19339,AMAD,2019,Nepal,3,Otoño,Francia,Francois Felgines,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2019/10/29,2019/11/05
AMAD19340,AMAD,2019,Nepal,3,Otoño,Alemania,Walter Hoelzler,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2019/10/28,2019/10/28
AMAD19341,AMAD,2019,Nepal,3,Otoño,Reino Unido,Paul Noble,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2019/10/19,2019/10/30
AMAD19342,AMAD,2019,Nepal,3,Otoño,Reino Unido,Chris Harling,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2019/11/10,2019/11/21
AMAD19343,AMAD,2019,Nepal,3,Otoño,Iran,Iraj Maani Golestan,Sí,Expedicion Completada(Pico Principal),6814,14,0,Desconocido,SW Ridge,2019/10/23,2019/11/01
AMAD19344,AMAD,2019,Nepal,3,Otoño,Reino Unido,Maximillian Nutman,Sí,Expedicion Completada(Pico Principal),6814,12,0,Desconocido,SW Ridge,2019/10/25,2019/11/02
AMAD19345,AMAD,2019,Nepal,3,Otoño,India,Satyabrata Dam,Sí,Expedicion Completada(Pico Principal),6814,14,0,Desconocido,SW Ridge,2019/10/23,2019/10/23
AMAD19346,AMAD,2019,Nepal,3,Otoño,Rumania,Radu Cornel Albu,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2019/10/23,2019/10/23
AMAD19347,AMAD,2019,Nepal,3,Otoño,Suecia,Mats Fredrik Lernstal,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2019/11/01,2019/11/01
AMAD19348,AMAD,2019,Nepal,3,Otoño,India,Vivek Shivade,Sí,Expedicion Completada(Pico Principal),6814,4,0,Congelamiento,SW Ridge,2019/10/21,2019/10/29
AMAD19349,AMAD,2019,Nepal,3,Otoño,España,Elias De Andres Martos,No,"Enfermedad, mal de altura, agotamiento o congelación.",6500,3,0,Desconocido,SW Ridge,2019/10/26,2019/10/29
AMAD19350,AMAD,2019,Nepal,3,Otoño,Nepal,Dawa Yangzum Sherpa,No,"Enfermedad, mal de altura, agotamiento o congelación.",6700,4,0,Desconocido,SW Ridge,2019/10/26,2019/11/05
AMAD19351,AMAD,2019,Nepal,3,Otoño,China,Zhou Xu-Zhong,Sí,Expedicion Completada(Pico Principal),6814,19,0,Desconocido,SW Ridge,2019/10/16,2019/10/16
AMAD19352,AMAD,2019,Nepal,3,Otoño,Suecia,Bjorn Lindwall,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2019/10/23,2019/10/29
AMAD19353,AMAD,2019,Nepal,3,Otoño,Nepal,Tshering Palden Bhote,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2019/11/15,2019/11/15
AMAD19354,AMAD,2019,Nepal,3,Otoño,Nueva Zelanda,Julie Wagner,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2019/10/31,2019/11/05
AMAD19355,AMAD,2019,Nepal,3,Otoño,Alemania,Hans-Henning Wolff,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2019/01/31,2019/11/05
AMAD19356,AMAD,2019,Nepal,3,Otoño,Polonia,Janusz Sus,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2019/11/17,2019/11/17
AMAD19357,AMAD,2019,Nepal,3,Otoño,Reino Unido,James Holding,Sí,Expedicion Completada(Pico Principal),6814,11,0,Congelamiento,SW Ridge,2019/11/23,2019/12/08
AMAD19358,AMAD,2019,Nepal,3,Otoño,Reino Unido,Phil Crampton,Sí,Expedicion Completada(Pico Principal),6814,14,0,Desconocido,SW Ridge,2019/11/20,2019/12/03
AMAD19359,AMAD,2019,Nepal,3,Otoño,Nepal,Bikram Karki,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2019/11/25,2019/11/25
AMAD19360,AMAD,2019,Nepal,3,Otoño,Estados Unidos,Kristoffer Erickson,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2019/10/22,2019/11/01
AMAD19401,AMAD,2019,Nepal,4,Invierno,España,Alex Chicon (Alex Txikon),Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2020/01/25,2020/01/25
AMAD19402,AMAD,2019,Nepal,4,Invierno,Estados Unidos,Alexander Goldfarb Rumyantzev,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2020/01/27,2020/02/02
AMAD20301,AMAD,2020,Nepal,3,Otoño,Nepal,Chhang Dawa Sherpa,Sí,Expedicion Completada(Pico Principal),6814,33,0,Desconocido,SW Ridge,2020/11/09,2020/11/10
AMAD20302,AMAD,2020,Nepal,3,Otoño,Estados Unidos,Garrett Madison,Sí,Expedicion Completada(Pico Principal),6814,14,0,Desconocido,SW Ridge,2020/11/01,2020/11/10
AMAD20303,AMAD,2020,Nepal,3,Otoño,Reino Unido,Jon Gupta,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2020/11/15,2020/12/01
AMAD20304,AMAD,2020,Nepal,3,Otoño,Reino Unido,"Kenton Cool, Tim Mosedale",No,Mal Clima,6650,6,0,Desconocido,SW Ridge,2020/11/16,2020/11/27
AMAD20305,AMAD,2020,Nepal,3,Otoño,Italia,Manuel Villani,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2020/11/26,2020/11/29
AMAD20307,AMAD,2020,Nepal,3,Otoño,India,Debasish Biswas,Sí,Expedicion Completada(Pico Principal),6814,12,0,Desconocido,SW Ridge,2020/11/20,2020/11/30
AMAD20401,AMAD,2020,Nepal,4,Invierno,Nepal,Tashi Lakpa Sherpa,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2020/12/27,2021/01/09
AMAD21101,AMAD,2021,Nepal,1,Primavera,Italia,Giampaolo Corona,Sí,Expedicion Completada(Pico Principal),6814,20,0,Desconocido,SW Ridge,2021/04/28,2021/04/28
AMAD21102,AMAD,2021,Nepal,1,Primavera,Estados Unidos,Andrew Cove,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2021/04/28,2021/04/28
AMAD21103,AMAD,2021,Nepal,1,Primavera,Reino Unidoraine,Irina Halay,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2021/05/12,2021/05/12
AMAD21301,AMAD,2021,Nepal,3,Otoño,Macedonia,Lazo Minovski,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2021/10/17,2021/10/17
AMAD21302,AMAD,2021,Nepal,3,Otoño,Reino Unido,Himalayan Guides Staff,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2021/10/29,2021/10/29
AMAD21303,AMAD,2021,Nepal,3,Otoño,Reino Unido,Jon Gupta,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2021/10/26,2021/11/05
AMAD21304,AMAD,2021,Nepal,3,Otoño,Estados Unidos,Garrett Madison,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2021/10/26,2021/11/08
AMAD21305,AMAD,2021,Nepal,3,Otoño,Reino Unido,Tim Mosedale,Sí,Expedicion Completada(Pico Principal),6814,17,0,Desconocido,SW Ridge,2021/11/06,2021/11/17
AMAD21306,AMAD,2021,Nepal,3,Otoño,Nepal,Seven Summit Treks Staff,Sí,Expedicion Completada(Pico Principal),6814,47,0,Desconocido,SW Ridge,2021/10/23,2021/10/23
AMAD21307,AMAD,2021,Nepal,3,Otoño,España,Seven Summit Treks Staff,Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2021/11/11,2021/11/11
AMAD21308,AMAD,2021,Nepal,3,Otoño,Italia,Emrik Favre,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2021/11/09,2021/11/11
AMAD21309,AMAD,2021,Nepal,3,Otoño,Alemania,Tobias Schwab,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2021/10/24,2021/10/24
AMAD21310,AMAD,2021,Nepal,3,Otoño,Nepal,Tshering Palden Bhote,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2021/10/29,2021/11/02
AMAD21311,AMAD,2021,Nepal,3,Otoño,Estados Unidos,Chad Peele,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2021/10/28,2021/11/04
AMAD21312,AMAD,2021,Nepal,3,Otoño,Ecuador,Topo Mena,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2021/10/28,2021/11/04
AMAD21313,AMAD,2021,Nepal,3,Otoño,Suiza,Urs Hefti,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2021/11/12,2021/11/12
AMAD21314,AMAD,2021,Nepal,3,Otoño,Estados Unidos,Dan Mazur,Sí,Expedicion Completada(Pico Principal),6814,25,0,Desconocido,SW Ridge,2021/11/07,2021/11/12
AMAD21315,AMAD,2021,Nepal,3,Otoño,Reino Unido,Phil Crampton,Sí,Expedicion Completada(Pico Principal),6814,10,0,Desconocido,SW Ridge,2021/11/23,2021/12/01
AMAD21316,AMAD,2021,Nepal,3,Otoño,Nepal,Nirmal Purja,Sí,Expedicion Completada(Pico Principal),6814,35,0,Desconocido,SW Ridge,2021/11/08,2021/11/08
AMAD21317,AMAD,2021,Nepal,3,Otoño,India,Prakriti Varshney,Sí,Expedicion Completada(Pico Principal),6814,10,0,Desconocido,SW Ridge,2021/11/02,2021/11/02
AMAD21318,AMAD,2021,Nepal,3,Otoño,Austria,Roland Striemitzer,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2021/10/23,2021/10/28
AMAD21319,AMAD,2021,Nepal,3,Otoño,Noruega,"Kristin Harila, Graciela Cuenca",Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2021/10/21,2021/10/28
AMAD21320,AMAD,2021,Nepal,3,Otoño,Estados Unidos,Khai Van Nguyen,Sí,Expedicion Completada(Pico Principal),6814,12,0,Desconocido,SW Ridge,2021/10/27,2021/10/27
AMAD21321,AMAD,2021,Nepal,3,Otoño,Nepal,Ganesh Thakuri,Sí,Expedicion Completada(Pico Principal),6814,19,0,Desconocido,SW Ridge,2021/10/29,2021/10/29
AMAD21322,AMAD,2021,Nepal,3,Otoño,Chequia,Zdenek Hak,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,W Face,2021/10/30,2021/11/12
AMAD21323,AMAD,2021,Nepal,3,Otoño,Rusia,Sergei Kovalev,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2021/11/16,2021/11/16
AMAD21324,AMAD,2021,Nepal,3,Otoño,Rusia,Maxim Fogyel,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2021/11/18,2021/11/18
AMAD21325,AMAD,2021,Nepal,3,Otoño,Estados Unidos,Gregory Lesperance,Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2021/10/23,2021/10/23
AMAD21401,AMAD,2021,Nepal,4,Invierno,Italia,Simone Moro,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2021/12/20,2021/12/20
AMAD22101,AMAD,2022,Nepal,1,Primavera,Taiwan,Chan Chiao-Yu,Sí,Expedicion Completada(Pico Principal),6814,22,0,Desconocido,SW Ridge,2022/03/28,2022/04/02
AMAD22102,AMAD,2022,Nepal,1,Primavera,Canada,Dominic Asselin,No,"Enfermedad, mal de altura, agotamiento o congelación.",6700,10,0,Desconocido,SW Ridge,2022/04/03,2022/04/15
AMAD22103,AMAD,2022,Nepal,1,Primavera,Grecia,Michail Zygomanis,Sí,Expedicion Completada(Pico Principal),6814,9,0,Desconocido,SW Ridge,2022/04/29,2022/05/05
AMAD22104,AMAD,2022,Nepal,1,Primavera,Reino Unido,Christopher Pope,Sí,Expedicion Completada(Pico Principal),6814,20,0,Desconocido,SW Ridge,2022/04/11,2022/04/11
AMAD22105,AMAD,2022,Nepal,1,Primavera,Italia,Silvestro Franchini,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2022/05/04,2022/05/04
AMAD22106,AMAD,2022,Nepal,1,Primavera,Finlandia,Sanna Raistakka,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2022/04/23,2022/05/05
AMAD22107,AMAD,2022,Nepal,1,Primavera,Reino Unido,Richard McConnell,Sí,Expedicion Completada(Pico Principal),6814,20,0,Desconocido,SW Ridge,2022/05/05,2022/05/05
AMAD22108,AMAD,2022,Nepal,1,Primavera,España,Juan Arres Segovia,No,Mal Clima,0,15,0,Desconocido,SW Ridge,2022/12/30,1899/12/30
AMAD22110,AMAD,2022,Nepal,1,Primavera,Estados Unidos,August Franzen,No,"Enfermedad, mal de altura, agotamiento o congelación.",0,2,0,Desconocido,N Ridge,2022/12/30,1899/12/30
AMAD22111,AMAD,2022,Nepal,1,Primavera,España,Pedro Llano de la Concha,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2022/06/11,2022/06/11
AMAD22301,AMAD,2022,Nepal,3,Otoño,Nepal,Sherpa Rope-Fixing,Sí,Expedicion Completada(Pico Principal),6814,6,1,Desconocido,SW Ridge,2022/10/17,2022/10/17
AMAD22302,AMAD,2022,Nepal,3,Otoño,Rusia,Alina Pekova,Sí,Expedicion Completada(Pico Principal),6814,40,0,Desconocido,SW Ridge,2022/10/21,2022/10/21
AMAD22303,AMAD,2022,Nepal,3,Otoño,Canada,Alain Caron,Sí,Expedicion Completada(Pico Principal),6814,52,0,Desconocido,SW Ridge,2022/10/30,2022/10/30
AMAD22304,AMAD,2022,Nepal,3,Otoño,Turquía,Berrin Yildizoglu,Sí,Expedicion Completada(Pico Principal),6814,39,0,Desconocido,SW Ridge,2022/11/09,2022/11/09
AMAD22305,AMAD,2022,Nepal,3,Otoño,Rusia,Vladimir Kotlyar,Sí,Expedicion Completada(Pico Principal),6814,36,0,Desconocido,SW Ridge,2022/10/23,2022/10/23
AMAD22306,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Joshua Ross,Sí,Expedicion Completada(Pico Principal),6814,23,0,Desconocido,SW Ridge,2022/10/20,2022/10/20
AMAD22307,AMAD,2022,Nepal,3,Otoño,Reino Unido,Christopher McNiel,Sí,Expedicion Completada(Pico Principal),6814,58,0,Desconocido,SW Ridge,2022/10/31,2022/10/31
AMAD22308,AMAD,2022,Nepal,3,Otoño,Austria,Herbert Wolf,Sí,Expedicion Completada(Pico Principal),6814,22,0,Desconocido,SW Ridge,2022/10/20,2022/10/27
AMAD22309,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Garrett Madison,Sí,Expedicion Completada(Pico Principal),6814,32,0,Desconocido,SW Ridge,2022/10/26,2022/11/05
AMAD22310,AMAD,2022,Nepal,3,Otoño,Reino Unido,James Amos,Sí,Expedicion Completada(Pico Principal),6814,29,0,Desconocido,SW Ridge,2022/10/18,2022/10/18
AMAD22311,AMAD,2022,Nepal,3,Otoño,Reino Unido,Tim Mosedale,Sí,Expedicion Completada(Pico Principal),6814,55,0,Desconocido,SW Ridge,2022/11/11,2022/11/11
AMAD22312,AMAD,2022,Nepal,3,Otoño,Reino Unido,Diahanne Gilbert,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2022/10/17,2022/10/30
AMAD22313,AMAD,2022,Nepal,3,Otoño,Paises Bajos,Klaas Wierenga,Sí,Expedicion Completada(Pico Principal),6814,22,0,Desconocido,SW Ridge,2022/10/30,2022/10/30
AMAD22314,AMAD,2022,Nepal,3,Otoño,Kirguistán,Andrei Erokhin,Sí,Expedicion Completada(Pico Principal),6814,12,0,Desconocido,SW Ridge,2022/10/24,2022/10/24
AMAD22315,AMAD,2022,Nepal,3,Otoño,España,Francesc Arias Sunyer,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2022/10/19,2022/10/19
AMAD22316,AMAD,2022,Nepal,3,Otoño,Bulgaria,Zheko Ganchev Vatev,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2022/11/03,2022/11/03
AMAD22317,AMAD,2022,Nepal,3,Otoño,Italia,Eumir Martinelli,Sí,Expedicion Completada(Pico Principal),6814,16,0,Desconocido,SW Ridge,2022/10/20,2022/10/20
AMAD22318,AMAD,2022,Nepal,3,Otoño,Argentina,Tomas Ceppi,Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2022/10/18,2022/10/18
AMAD22319,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Mark McInerney,Sí,Expedicion Completada(Pico Principal),6814,30,0,Desconocido,SW Ridge,2022/11/19,2022/11/19
AMAD22320,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Maxwell Bond,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2022/10/20,2022/11/04
AMAD22321,AMAD,2022,Nepal,3,Otoño,Reino Unido,Phil Crampton,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2022/10/24,2022/10/24
AMAD22322,AMAD,2022,Nepal,3,Otoño,Reino Unido,James Holding,Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2022/11/26,2022/11/26
AMAD22323,AMAD,2022,Nepal,3,Otoño,Noruega,Jon-Kristian Prietz,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2022/10/28,2022/10/28
AMAD22324,AMAD,2022,Nepal,3,Otoño,España,Unai Llantada Vivanco,Sí,Expedicion Completada(Pico Principal),6814,17,0,Desconocido,SW Ridge,2022/10/29,2022/10/29
AMAD22325,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Ryan Waters,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2022/10/29,2022/10/29
AMAD22326,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Stephen Mills,Sí,Expedicion Completada(Pico Principal),6814,28,0,Desconocido,SW Ridge,2022/11/05,2022/11/05
AMAD22327,AMAD,2022,Nepal,3,Otoño,Japon,Toshiyuki Yamada,Sí,Expedicion Completada(Pico Principal),6814,1,0,Desconocido,SW Ridge,2022/10/17,2022/10/22
AMAD22328,AMAD,2022,Nepal,3,Otoño,Nepal,David Gahan,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2022/10/30,2022/10/30
AMAD22329,AMAD,2022,Nepal,3,Otoño,Estados Unidos,Chad Peele,Sí,Expedicion Completada(Pico Principal),6814,9,0,Desconocido,SW Ridge,2022/11/03,2022/11/03
AMAD22330,AMAD,2022,Nepal,3,Otoño,Austria,Thomas Summer,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2022/10/28,2022/10/28
AMAD22331,AMAD,2022,Nepal,3,Otoño,Suiza,Alina Burau,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2022/11/19,2022/11/19
AMAD22332,AMAD,2022,Nepal,3,Otoño,Suecia,Mans Sjogren,Sí,Expedicion Completada(Pico Principal),6814,9,0,Desconocido,SW Ridge,2022/11/25,2022/11/25
AMAD22333,AMAD,2022,Nepal,3,Otoño,Austria,Markus Amon,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2022/11/08,2022/11/12
AMAD22334,AMAD,2022,Nepal,3,Otoño,Polonia,Karol Adamski,Sí,Expedicion Completada(Pico Principal),6814,24,0,Desconocido,SW Ridge,2022/11/11,2022/11/11
AMAD22335,AMAD,2022,Nepal,3,Otoño,Georgia,Avtandil Tsintsadze,Sí,Expedicion Completada(Pico Principal),6814,32,1,Desconocido,SW Ridge,2022/10/23,2022/10/23
AMAD22336,AMAD,2022,Nepal,3,Otoño,Noruega,Jon Gangdal,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2022/10/22,2022/10/22
